sku,status,old_eur,new_eur,delta_eur,delta_pct,db_slug,title
SBR25G60-80,MINOR,34.76,34.38,-0.38,-1.1,do88-sbr25g60-80,"Silicone Hose Black 25 degree 2,375 - 3,125'' (60 - 80mm)"
SBR25G63-80,MINOR,34.76,34.38,-0.38,-1.1,do88-sbr25g63-80,"Silicone Hose Black 25 degree 2,5 - 3,125'' (63 - 80mm)"
SBR25G63-83,MINOR,35.31,34.93,-0.38,-1.1,do88-sbr25g63-83,"Silicone Hose Black 25 degree 2,5 - 3,25'' (63-83mm)"
SBR45G70-83,MINOR,33.55,33.17,-0.38,-1.1,do88-sbr45g70-83,"Silicone Hose Black 45 degree 2,75 - 3,25'' (70-83mm)"
SBR60G57-63,MINOR,32.34,31.96,-0.38,-1.2,do88-sbr60g57-63,"Silicone Hose Black 60 degree 2,25 - 2,5'' (57 - 63mm)"
SBR60G60-63,MINOR,31.78,31.4,-0.38,-1.2,do88-sbr60g60-63,"Silicone Hose Black 60 degree 2,375 - 2,5'' (60 - 63mm)"
SBR60G60-70,MINOR,32.34,31.96,-0.38,-1.2,do88-sbr60g60-70,"Silicone Hose Black 60 degree 2,375 - 2,75'' (60 - 70mm)"
SBR60G60-80,MINOR,34.76,34.38,-0.38,-1.1,do88-sbr60g60-80,"Silicone Hose Black 60 degree 2,375 - 3,125'' (60 - 80mm)"
SBR60G63-80,MINOR,34.76,34.38,-0.38,-1.1,do88-sbr60g63-80,"Silicone Hose Black 60 degree 2,5 - 3,125'' (63 - 80mm)"
SBR60G63-83,MINOR,35.31,34.93,-0.38,-1.1,do88-sbr60g63-83,"Silicone Hose Black 60 degree 2,5 - 3,25'' (63-83mm)"
SBR90G70-83,MINOR,33.55,33.17,-0.38,-1.1,do88-sbr90g70-83,"Silicone Hose Black 90 degree 2,75 - 3,25'' (70-83mm)"
BR135G45-51,MINOR,32.99,32.64,-0.35,-1.1,do88-br135g45-51,"Silicone Hose Blue 135 degree 1,75 - 2'' (45-51mm)"
BR45G70-80,MINOR,32.99,32.64,-0.35,-1.1,do88-br45g70-80,"Silicone Hose Blue 45 degree 2,75 - 3,125'' (70 - 80mm)"
BR90G70-80,MINOR,32.99,32.64,-0.35,-1.1,do88-br90g70-80,"Silicone Hose Blue 90 degree 2,75 - 3,125'' (70 - 80mm)"
R95-114,MINOR,32.99,32.64,-0.35,-1.1,do88-r95-114,"Silicone Hose Blue 3,75 - 4,5'' (95-114mm)"
SBR135G45-51,MINOR,32.99,32.64,-0.35,-1.1,do88-sbr135g45-51,"Silicone Hose Black 135 degree 1,75 - 2'' (45-51mm)"
SBR45G70-80,MINOR,32.99,32.64,-0.35,-1.1,do88-sbr45g70-80,"Silicone Hose Black 45 degree 2,75 - 3,125'' (70 - 80mm)"
SBR90G70-80,MINOR,32.99,32.64,-0.35,-1.1,do88-sbr90g70-80,"Silicone Hose Black 90 degree 2,75 - 3,125'' (70 - 80mm)"
SR95-114,MINOR,32.99,32.64,-0.35,-1.1,do88-sr95-114,"Silicone Hose Black 3,75 - 4,5'' (95-114mm)"
B135G11,NEW,,11.59,,,,"Silicone Hose Blue 135 degree 0,43'' (11mm)"
B135G13,NEW,,12.25,,,,"Silicone Hose Blue 135 degree 0,5'' (13mm)"
B135G16,NEW,,13.32,,,,"Silicone Hose Blue 135 degree 0,625'' (16mm)"
B135G19,NEW,,13.67,,,,"Silicone Hose Blue 135 degree 0,75'' (19mm)"
B135G22,NEW,,14.65,,,,"Silicone Hose Blue 135 degree 0,875'' (22mm)"
B135G25,NEW,,16.43,,,,"Silicone Hose Blue 135 degree 1'' (25mm)"
B135G28,NEW,,16.1,,,,"Silicone Hose Blue 135 degree 1,125'' (28mm)"
B135G30,NEW,,15.65,,,,"Silicone Hose Blue 135 degree 1,18'' (30mm)"
B135G32,NEW,,17.43,,,,"Silicone Hose Blue 135 degree 1,25'' (32mm)"
B135G35,NEW,,18.3,,,,"Silicone Hose Blue 135 degree 1,375'' (35mm)"
B135G38,NEW,,20.06,,,,"Silicone Hose Blue 135 degree 1,5'' (38mm)"
B135G41,NEW,,22.6,,,,"Silicone Hose Blue 135 degree 1,625'' (41mm)"
B135G45,NEW,,24.46,,,,"Silicone Hose Blue 135 degree 1,75'' (45mm)"
B135G48,NEW,,22.91,,,,"Silicone Hose Blue 135 degree 1,875'' (48mm)"
B135G51,NEW,,26.02,,,,"Silicone Hose Blue 135 degree 2'' (51mm)"
B135G54,NEW,,27.21,,,,"Silicone Hose Blue 135 degree 2,126'' (54mm)"
B135G57,NEW,,27.45,,,,"Silicone Hose Blue 135 degree 2,25'' (57mm)"
B135G6.5,NEW,,8.81,,,,"Silicone Hose Blue 135 degree 0,25'' (6,5mm)"
B135G60,NEW,,29.65,,,,"Silicone Hose Blue 135 degree 2,375'' (60mm)"
B135G8,NEW,,9.47,,,,"Silicone Hose Blue 135 degree 0,3125'' (8mm)"
B135G9.5,NEW,,10.9,,,,"Silicone Hose Blue 135 degree 0,375'' (9,5mm)"
B180G11,NEW,,14.07,,,,"Silicone Hose Blue 180 degree 0,43'' (11mm)"
B180G13,NEW,,14.89,,,,"Silicone Hose Blue 180 degree 0,5'' (13mm)"
B180G16,NEW,,16.6,,,,"Silicone Hose Blue 180 degree 0,625'' (16mm)"
B180G19,NEW,,17.76,,,,"Silicone Hose Blue 180 degree 0,75'' (19mm)"
B180G22,NEW,,18,,,,"Silicone Hose Blue 180 degree 0,875'' (22mm)"
B180G25,NEW,,20.43,,,,"Silicone Hose Blue 180 degree 1'' (25mm)"
B180G28,NEW,,18.8,,,,"Silicone Hose Blue 180 degree 1,125'' (28mm)"
B180G30,NEW,,19.49,,,,"Silicone Hose Blue 180 degree 1,18'' (30mm)"
B180G32,NEW,,21.8,,,,"Silicone Hose Blue 180 degree 1,25'' (32mm)"
B180G35,NEW,,22.6,,,,"Silicone Hose Blue 180 degree 1,375'' (35mm)"
B180G38,NEW,,24.8,,,,"Silicone Hose Blue 180 degree 1,5'' (38mm)"
B180G41,NEW,,28.36,,,,"Silicone Hose Blue 180 degree 1,625'' (41mm)"
B180G45,NEW,,30.56,,,,"Silicone Hose Blue 180 degree 1,75'' (45mm)"
B180G48,NEW,,27.35,,,,"Silicone Hose Blue 180 degree 1,875'' (48mm)"
B180G6.5,NEW,,10.5,,,,"Silicone Hose Blue 180 degree 0,25'' (6,5mm)"
B180G8,NEW,,11.65,,,,"Silicone Hose Blue 180 degree 0,3125'' (8mm)"
B180G9.5,NEW,,12.82,,,,"Silicone Hose Blue 180 degree 0,375'' (9,5mm)"
B25G11,NEW,,11.59,,,,"Silicone Hose Blue 25 degree 0,43'' (11mm)"
B25G13,NEW,,12.25,,,,"Silicone Hose Blue 25 degree 0,5'' (13mm)"
B25G16,NEW,,13.32,,,,"Silicone Hose Blue 25 degree 0,625'' (16mm)"
B25G19,NEW,,13.67,,,,"Silicone Hose Blue 25 degree 0,75'' (19mm)"
B25G22,NEW,,14.65,,,,"Silicone Hose Blue 25 degree 0,875'' (22mm)"
B25G25,NEW,,16.43,,,,"Silicone Hose Blue 25 degree 1'' (25mm)"
B25G28,NEW,,16.1,,,,"Silicone Hose Blue 25 degree 1,125'' (28mm)"
B25G30,NEW,,15.65,,,,"Silicone Hose Blue 25 degree 1,18'' (30mm)"
B25G32,NEW,,17.43,,,,"Silicone Hose Blue 25 degree 1,25'' (32mm)"
B25G35,NEW,,18.3,,,,"Silicone Hose Blue 25 degree 1,375'' (35mm)"
B25G38,NEW,,20.06,,,,"Silicone Hose Blue 25 degree 1,5'' (38mm)"
B25G41,NEW,,22.6,,,,"Silicone Hose Blue 25 degree 1,625'' (41mm)"
B25G45,NEW,,24.46,,,,"Silicone Hose Blue 25 degree 1,75'' (45mm)"
B25G48,NEW,,22.91,,,,"Silicone Hose Blue 25 degree 1,875'' (48mm)"
B25G51,NEW,,26.02,,,,"Silicone Hose Blue 25 degree 2'' (51mm)"
B25G54,NEW,,27.21,,,,"Silicone Hose Blue 25 degree 2,126'' (54mm)"
B25G57,NEW,,27.45,,,,"Silicone Hose Blue 25 degree 2,25'' (57mm)"
B25G6.5,NEW,,8.81,,,,"Silicone Hose Blue 25 degree 0,25'' (6,5mm)"
B25G60,NEW,,29.65,,,,"Silicone Hose Blue 25 degree 2,375'' (60mm)"
B25G8,NEW,,9.47,,,,"Silicone Hose Blue 25 degree 0,3125'' (8mm)"
B25G9.5,NEW,,10.9,,,,"Silicone Hose Blue 25 degree 0,375'' (9,5mm)"
B45G11,NEW,,10.02,,,,"Silicone Hose Blue 45 degree 0,43'' (11mm)"
B45G13,NEW,,10.59,,,,"Silicone Hose Blue 45 degree 0,5'' (13mm)"
B45G16,NEW,,11.46,,,,"Silicone Hose Blue 45 degree 0,625'' (16mm)"
B45G19,NEW,,12.01,,,,"Silicone Hose Blue 45 degree 0,75'' (19mm)"
B45G22,NEW,,12.56,,,,"Silicone Hose Blue 45 degree 0,875'' (22mm)"
B45G25,NEW,,13.44,,,,"Silicone Hose Blue 45 degree 1'' (25mm)"
B45G28,NEW,,13.44,,,,"Silicone Hose Blue 45 degree 1,125'' (28mm)"
B45G30,NEW,,13.44,,,,"Silicone Hose Blue 45 degree 1,18'' (30mm)"
B45G32,NEW,,14,,,,"Silicone Hose Blue 45 degree 1,25'' (32mm)"
B45G35,NEW,,14.65,,,,"Silicone Hose Blue 45 degree 1,375'' (35mm)"
B45G38,NEW,,16.21,,,,"Silicone Hose Blue 45 degree 1,5'' (38mm)"
B45G41,NEW,,18.3,,,,"Silicone Hose Blue 45 degree 1,625'' (41mm)"
B45G45,NEW,,19.84,,,,"Silicone Hose Blue 45 degree 1,75'' (45mm)"
B45G48,NEW,,20.61,,,,"Silicone Hose Blue 45 degree 1,875'' (48mm)"
B45G51,NEW,,21.15,,,,"Silicone Hose Blue 45 degree 2'' (51mm)"
B45G54,NEW,,23.14,,,,"Silicone Hose Blue 45 degree 2,126'' (54mm)"
B45G57,NEW,,23.91,,,,"Silicone Hose Blue 45 degree 2,25'' (57mm)"
B45G6.5,NEW,,7.61,,,,"Silicone Hose Blue 45 degree 0,25'' (6.5mm)"
B45G60,NEW,,25.35,,,,"Silicone Hose Blue 45 degree 2,375'' (60mm)"
B45G63,NEW,,26.78,,,,"Silicone Hose Blue 45 degree 2,5'' (63mm)"
B45G65,NEW,,28.1,,,,"Silicone Hose Blue 45 degree 2,56'' (65mm)"
B45G68,NEW,,28.1,,,,"Silicone Hose Blue 45 degree 2,68'' (68mm)"
B45G70,NEW,,28.1,,,,"Silicone Hose Blue 45 degree 2,75'' (70mm)"
B45G73,NEW,,29.75,,,,"Silicone Hose Blue 45 degree 2,875'' (73mm)"
B45G76,NEW,,30.31,,,,"Silicone Hose Blue 45 degree 3'' (76mm)"
B45G8,NEW,,8.49,,,,"Silicone Hose Blue 45 degree 0,3125'' (8mm)"
B45G9.5,NEW,,9.15,,,,"Silicone Hose Blue 45 degree 0,375'' (9,5mm)"
B60G11,NEW,,11.59,,,,"Silicone Hose Blue 60 degree 0,43'' (11mm)"
B60G13,NEW,,12.25,,,,"Silicone Hose Blue 60 degree 0,5'' (13mm)"
B60G16,NEW,,13.32,,,,"Silicone Hose Blue 60 degree 0,625'' (16mm)"
B60G19,NEW,,13.67,,,,"Silicone Hose Blue 60 degree 0,75'' (19mm)"
B60G22,NEW,,14.65,,,,"Silicone Hose Blue 60 degree 0,875'' (22mm)"
B60G25,NEW,,16.43,,,,"Silicone Hose Blue 60 degree 1'' (25mm)"
B60G28,NEW,,16.1,,,,"Silicone Hose Blue 60 degree 1,125'' (28mm)"
B60G30,NEW,,15.65,,,,"Silicone Hose Blue 60 degree 1,18'' (30mm)"
B60G32,NEW,,17.43,,,,"Silicone Hose Blue 60 degree 1,25'' (32mm)"
B60G35,NEW,,18.3,,,,"Silicone Hose Blue 60 degree 1,375'' (35mm)"
B60G38,NEW,,20.06,,,,"Silicone Hose Blue 60 degree 1,5'' (38mm)"
B60G41,NEW,,22.6,,,,"Silicone Hose Blue 60 degree 1,625'' (41mm)"
B60G45,NEW,,24.46,,,,"Silicone Hose Blue 60 degree 1,75'' (45mm)"
B60G48,NEW,,22.91,,,,"Silicone Hose Blue 60 degree 1,875'' (48mm)"
B60G51,NEW,,26.02,,,,"Silicone Hose Blue 60 degree 2'' (51mm)"
B60G54,NEW,,27.21,,,,"Silicone Hose Blue 60 degree 2,126'' (54mm)"
B60G57,NEW,,27.45,,,,"Silicone Hose Blue 60 degree 2,25'' (57mm)"
B60G6.5,NEW,,8.81,,,,"Silicone Hose Blue 60 degree 0,25'' (6,5mm)"
B60G60,NEW,,29.65,,,,"Silicone Hose Blue 60 degree 2,375'' (60mm)"
B60G8,NEW,,9.47,,,,"Silicone Hose Blue 60 degree 0,3125'' (8mm)"
B60G9.5,NEW,,10.9,,,,"Silicone Hose Blue 60 degree 0,375'' (9,5mm)"
B90G11,NEW,,9.81,,,,"Silicone Hose Blue 90 degree 0,43'' (11mm)"
B90G13,NEW,,10.46,,,,"Silicone Hose Blue 90 degree 0,5'' (13mm)"
B90G16,NEW,,11.35,,,,"Silicone Hose Blue 90 degree 0,625'' (16mm)"
B90G19,NEW,,11.68,,,,"Silicone Hose Blue 90 degree 0,75'' (19mm)"
B90G22,NEW,,12.34,,,,"Silicone Hose Blue 90 degree 0,875'' (22mm)"
B90G25,NEW,,13.11,,,,"Silicone Hose Blue 90 degree 1'' (25mm)"
B90G28,NEW,,13.11,,,,"Silicone Hose Blue 90 degree 1,125'' (28mm)"
B90G30,NEW,,13.11,,,,"Silicone Hose Blue 90 degree 1,18'' (30mm)"
B90G32,NEW,,13.77,,,,"Silicone Hose Blue 90 degree 1,25'' (32mm)"
B90G35,NEW,,14.33,,,,"Silicone Hose Blue 90 degree 1,375'' (35mm)"
B90G38,NEW,,15.97,,,,"Silicone Hose Blue 90 degree 1,5'' (38mm)"
B90G41,NEW,,17.95,,,,"Silicone Hose Blue 90 degree 1,625'' (41mm)"
B90G45,NEW,,19.19,,,,"Silicone Hose Blue 90 degree 1,75'' (45mm)"
B90G48,NEW,,20.27,,,,"Silicone Hose Blue 90 degree 1,875'' (48mm)"
B90G51,NEW,,20.84,,,,"Silicone Hose Blue 90 degree 2'' (51mm)"
B90G54,NEW,,22.83,,,,"Silicone Hose Blue 90 degree 2,126'' (54mm)"
B90G57,NEW,,23.49,,,,"Silicone Hose Blue 90 degree 2,25'' (57mm)"
B90G6.5,NEW,,7.48,,,,"Silicone Hose Blue 90 degree 0,25'' (6.5mm)"
B90G60,NEW,,25.01,,,,"Silicone Hose Blue 90 degree 2,375'' (60mm)"
B90G63,NEW,,26.12,,,,"Silicone Hose Blue 90 degree 2,5'' (63mm)"
B90G65,NEW,,28.76,,,,"Silicone Hose Blue 90 degree 2,56'' (65mm)"
B90G68,NEW,,28.76,,,,"Silicone Hose Blue 90 degree 2,68'' (68mm)"
B90G70,NEW,,28.76,,,,"Silicone Hose Blue 90 degree 2,75'' (70mm)"
B90G73,NEW,,29.19,,,,"Silicone Hose Blue 90 degree 2,875'' (73mm)"
B90G76,NEW,,30.09,,,,"Silicone Hose Blue 90 degree 3'' (76mm)"
B90G8,NEW,,8.39,,,,"Silicone Hose Blue 90 degree 0,3125'' (8mm)"
B90G9.5,NEW,,9.04,,,,"Silicone Hose Blue 90 degree 0,375'' (9.5mm)"
BE11,NEW,,18.61,,,,"Silicone Heater Hose Blue 0,43'' (11mm)"
BE13,NEW,,25.01,,,,"Silicone Heater Hose Blue 0,5'' (13mm)"
BE16,NEW,,29.31,,,,"Silicone Heater Hose Blue 0,625'' (16mm)"
BE4,NEW,,7.18,,,,"Silicone Heater Hose Blue 0,15'' (4mm)"
BE5,NEW,,9.15,,,,"Silicone Heater Hose Blue 0,1875'' (5mm)"
BE6.3,NEW,,12.01,,,,"Silicone Heater Hose Blue 0,25'' (6,3mm)"
BE8,NEW,,15.44,,,,"Silicone Heater Hose Blue 0,3125'' (8mm)"
BE9.5,NEW,,16.1,,,,"Silicone Heater Hose Blue 0,375'' (9,5mm)"
BLB90G13,NEW,,15.97,,,,"Silicone Hose Blue 90 degree long leg 0,5'' (13mm)"
BLB90G16,NEW,,18.74,,,,"Silicone Hose Blue 90 degree long leg  0,625'' (16mm)"
BLB90G19,NEW,,21.49,,,,"Silicone Hose Blue 90 degree long leg  0,75'' (19mm)"
BLB90G22,NEW,,24.35,,,,"Silicone Hose Blue 90 degree long leg  0,875'' (22mm)"
BLB90G25,NEW,,27.21,,,,"Silicone Hose Blue 90 degree long leg  1'' (25mm)"
BLB90G32,NEW,,29.19,,,,"Silicone Hose Blue 90 degree long leg 1,25'' (32mm)"
BLT13,NEW,,10.46,,,,"Silicone Hose Blue T 0,5'' (13mm)"
BLT16,NEW,,12.25,,,,"Silicone Hose Blue T 0,625'' (16mm)"
BLT19,NEW,,14.1,,,,"Silicone Hose Blue T 0,75'' (19mm)"
BLT22,NEW,,15.97,,,,"Silicone Hose Blue T 0,875'' (22mm)"
BLT25,NEW,,17.86,,,,"Silicone Hose Blue T 1'' (25mm)"
BLT28,NEW,,19.72,,,,"Silicone Hose Blue T 1,125'' (28mm)"
BLT30,NEW,,20.94,,,,"Silicone Hose Blue T 1,18'' (30mm)"
BLT32,NEW,,22.15,,,,"Silicone Hose Blue T 1,25'' (32mm)"
BLT35,NEW,,23.91,,,,"Silicone Hose Blue T 1,375'' (35mm)"
BLT38,NEW,,25.78,,,,"Silicone Hose Blue T 1,5'' (38mm)"
BLT41,NEW,,27.66,,,,"Silicone Hose Blue T 1,625'' (41mm)"
BR135G13-16,NEW,,18.85,,,,"Silicone Hose Blue 135 degree 0,5 - 0,625'' (13-16mm)"
BR135G13-19,NEW,,18.85,,,,"Silicone Hose Blue 135 degree 0,5 - 0,75'' (13-19mm)"
BR135G16-19,NEW,,18.85,,,,"Silicone Hose Blue 135 degree 0,625 - 0,75'' (16-19mm)"
BR135G16-25,NEW,,18.95,,,,"Silicone Hose Blue 135 degree 0,625 - 1'' (16-25mm)"
BR135G19-25,NEW,,19.94,,,,"Silicone Hose Blue 135 degree 0,75 - 1'' (19-25mm)"
BR135G25-32,NEW,,21.05,,,,"Silicone Hose Blue 135 degree 1 - 1,25'' (25-32mm)"
BR135G25-35,NEW,,21.6,,,,"Silicone Hose Blue 135 degree 1 - 1,375'' (25-35mm)"
BR135G25-38,NEW,,23.04,,,,"Silicone Hose Blue 135 degree 1 - 1,5'' (25-38mm)"
BR135G32-35,NEW,,22.6,,,,"Silicone Hose Blue 135 degree 1,25 - 1,375'' (32-35mm)"
BR135G32-38,NEW,,23.69,,,,"Silicone Hose Blue 135 degree 1,25 - 1,5'' (32-38mm)"
BR135G32-41,NEW,,25.89,,,,"Silicone Hose Blue 135 degree 1,25 - 1,625'' (32-41mm)"
BR135G32-45,NEW,,27.21,,,,"Silicone Hose Blue 135 degree 1,25 - 1,75'' (32-45mm)"
BR135G35-38,NEW,,25.12,,,,"Silicone Hose Blue 135 degree 1,375 - 1,5'' (35-38mm)"
BR135G35-41,NEW,,26.34,,,,"Silicone Hose Blue 135 degree 1,375 - 1,625'' (35-41mm)"
BR135G35-45,NEW,,27.76,,,,"Silicone Hose Blue 135 degree 1,375 - 1,75'' (35-45mm)"
BR135G35-51,NEW,,29.44,,,,"Silicone Hose Blue 135 degree 1,375 - 2'' (35-51mm)"
BR135G38-41,NEW,,26.78,,,,"Silicone Hose Blue 135 degree 1,5 - 1,625'' (38-41mm)"
BR135G38-45,NEW,,28.32,,,,"Silicone Hose Blue 135 degree 1,5 - 1,75'' (38-45mm)"
BR135G38-51,NEW,,30.54,,,,"Silicone Hose Blue 135 degree 1,5 - 2'' (38-51mm)"
BR135G41-45,NEW,,28.66,,,,"Silicone Hose Blue 135 degree 1,625 - 1,75'' (41-45mm)"
BR25G13-16,NEW,,15.65,,,,"Silicone Hose Blue 25 degree 0,5 - 0,625'' (13-16mm)"
BR25G13-19,NEW,,15.65,,,,"Silicone Hose Blue 25 degree 0,5 - 0,75'' (13-19mm)"
BR25G16-19,NEW,,15.65,,,,"Silicone Hose Blue 25 degree 0,625 - 0,75'' (16-19mm)"
BR25G16-25,NEW,,16.43,,,,"Silicone Hose Blue 25 degree 0,625 - 1'' (16-25mm)"
BR25G19-25,NEW,,16.43,,,,"Silicone Hose Blue 25 degree 0,75 - 1'' (19-25mm)"
BR25G19-32,NEW,,16.43,,,,"Silicone Hose Blue 25 degree 0,75 - 1,25'' (19-32mm)"
BR25G25-32,NEW,,17.86,,,,"Silicone Hose Blue 25 degree 1 - 1,25'' (25-32mm)"
BR25G25-35,NEW,,17.86,,,,"Silicone Hose Blue 25 degree 1 - 1,375'' (25-35mm)"
BR25G25-38,NEW,,18.61,,,,"Silicone Hose Blue 25 degree 1 - 1,5'' (25-38mm)"
BR25G32-35,NEW,,20.16,,,,"Silicone Hose Blue 25 degree 1,25 - 1,375'' (32-35mm)"
BR25G32-38,NEW,,19.06,,,,"Silicone Hose Blue 25 degree 1,25 - 1,5'' (32-38mm)"
BR25G32-41,NEW,,19.5,,,,"Silicone Hose Blue 25 degree 1,25 - 1,625'' (32-41mm)"
BR25G32-45,NEW,,20.16,,,,"Silicone Hose Blue 25 degree 1,25 - 1,75'' (32-45mm)"
BR25G35-38,NEW,,19.5,,,,"Silicone Hose Blue 25 degree 1,375 - 1,5'' (35-38mm)"
BR25G35-41,NEW,,21.05,,,,"Silicone Hose Blue 25 degree 1,375 - 1,625'' (35-41mm)"
BR25G35-45,NEW,,21.6,,,,"Silicone Hose Blue 25 degree 1,375 - 1,75'' (35-45mm)"
BR25G35-51,NEW,,23.36,,,,"Silicone Hose Blue 25 degree 1,375 - 2'' (35-51mm)"
BR25G38-41,NEW,,21.6,,,,"Silicone Hose Blue 25 degree 1,5 - 1,625'' (38-41mm)"
BR25G38-45,NEW,,22.83,,,,"Silicone Hose Blue 25 degree 1,5 - 1,75'' (38-45mm)"
BR25G38-51,NEW,,23.14,,,,"Silicone Hose Blue 25 degree 1,5 - 2'' (38-51mm)"
BR25G41-45,NEW,,23.36,,,,"Silicone Hose Blue 25 degree 1,625 - 1,75'' (41-45mm)"
BR25G41-51,NEW,,24.14,,,,"Silicone Hose Blue 25 degree 1,625 - 2'' (41-51mm)"
BR25G45-51,NEW,,25.01,,,,"Silicone Hose Blue 25 degree 1,75 - 2'' (45-51mm)"
BR25G45-63,NEW,,27.99,,,,"Silicone Hose Blue 25 degree 1,75 - 2,5'' (45-63mm)"
BR25G51-57,NEW,,27.34,,,,"Silicone Hose Blue 25 degree 2 - 2,25'' (51 - 57mm)"
BR25G51-60,NEW,,27.99,,,,"Silicone Hose Blue 25 degree 2 - 2,375'' (51 - 60mm)"
BR25G51-63,NEW,,28.99,,,,"Silicone Hose Blue 25 degree 2 - 2,5'' (51 - 63mm)"
BR25G51-70,NEW,,29.75,,,,"Silicone Hose Blue 25 degree 2 - 2,75'' (51 - 70mm)"
BR45G13-16,NEW,,13.77,,,,"Silicone Hose Blue 45 degree 0,5 - 0,625'' (13-16mm)"
BR45G13-19,NEW,,13.77,,,,"Silicone Hose Blue 45 degree 0,5 - 0,75'' (13-19mm)"
BR45G16-19,NEW,,13.77,,,,"Silicone Hose Blue 45 degree 0,625 - 0,75'' (16-19mm)"
BR45G16-25,NEW,,14.33,,,,"Silicone Hose Blue 45 degree 0,625 - 1'' (16-25mm)"
BR45G19-25,NEW,,14.33,,,,"Silicone Hose Blue 45 degree 0,75 - 1'' (19-25mm)"
BR45G19-32,NEW,,14.33,,,,"Silicone Hose Blue 45 degree 0,75 - 1,25'' (19-32mm)"
BR45G25-32,NEW,,15.97,,,,"Silicone Hose Blue 45 degree 1 - 1,25'' (25-32mm)"
BR45G25-35,NEW,,15.97,,,,"Silicone Hose Blue 45 degree 1 - 1,375'' (25-35mm)"
BR45G25-38,NEW,,16.51,,,,"Silicone Hose Blue 45 degree 1 - 1,5'' (25-38mm)"
BR45G32-35,NEW,,17.86,,,,"Silicone Hose Blue 45 degree 1,25 - 1,375'' (32-35mm)"
BR45G32-38,NEW,,16.99,,,,"Silicone Hose Blue 45 degree 1,25 - 1,5'' (32-38mm)"
BR45G32-41,NEW,,17.2,,,,"Silicone Hose Blue 45 degree 1,25 - 1,625'' (32-41mm)"
BR45G32-45,NEW,,17.86,,,,"Silicone Hose Blue 45 degree 1,25 - 1,75'' (32-45mm)"
BR45G35-38,NEW,,17.2,,,,"Silicone Hose Blue 45 degree 1,375 - 1,5'' (35-38mm)"
BR45G35-41,NEW,,18.61,,,,"Silicone Hose Blue 45 degree 1,375 - 1,625'' (35-41mm)"
BR45G35-45,NEW,,19.06,,,,"Silicone Hose Blue 45 degree 1,375 - 1,75'' (35-45mm)"
BR45G35-51,NEW,,20.84,,,,"Silicone Hose Blue 45 degree 1,375 - 2'' (35-51mm)"
BR45G38-41,NEW,,19.06,,,,"Silicone Hose Blue 45 degree 1,5 - 1,625'' (38-41mm)"
BR45G38-45,NEW,,20.27,,,,"Silicone Hose Blue 45 degree 1,5 - 1,75'' (38-45mm)"
BR45G38-51,NEW,,20.61,,,,"Silicone Hose Blue 45 degree 1,5 - 2'' (38-51mm)"
BR45G41-45,NEW,,20.84,,,,"Silicone Hose Blue 45 degree 1,625 - 1,75'' (41-45mm)"
BR45G41-51,NEW,,21.4,,,,"Silicone Hose Blue 45 degree 1,625 - 2'' (41-51mm)"
BR45G45-51,NEW,,22.26,,,,"Silicone Hose Blue 45 degree 1,75 - 2'' (45-51mm)"
BR45G45-63,NEW,,25.01,,,,"Silicone Hose Blue 45 degree 1,75 - 2,5'' (45-63mm)"
BR45G51-57,NEW,,24.14,,,,"Silicone Hose Blue 45 degree 2 - 2,25'' (51 - 57mm)"
BR45G51-60,NEW,,25.01,,,,"Silicone Hose Blue 45 degree 2 - 2,375'' (51 - 60mm)"
BR45G51-63,NEW,,25.58,,,,"Silicone Hose Blue 45 degree 2 - 2,5'' (51 - 63mm)"
BR45G51-70,NEW,,26.24,,,,"Silicone Hose Blue 45 degree 2 - 2,75'' (51 - 70mm)"
BR45G51-76,NEW,,27.66,,,,"Silicone Hose Blue 45 degree 2 - 3'' (51 - 76mm)"
BR45G57-63,NEW,,28.32,,,,"Silicone Hose Blue 45 degree 2,25 - 2,5'' (57 - 63mm)"
BR45G57-70,NEW,,28.66,,,,"Silicone Hose Blue 45 degree 2,25 - 2,75'' (57 - 70mm)"
BR45G57-76,NEW,,29.19,,,,"Silicone Hose Blue 45 degree 2,25 - 3'' (57 - 76mm)"
BR45G60-63,NEW,,27.76,,,,"Silicone Hose Blue 45 degree 2,375 - 2,5'' (60 - 63mm)"
BR45G60-70,NEW,,28.32,,,,"Silicone Hose Blue 45 degree 2,375 - 2,75'' (60 - 70mm)"
BR45G60-76,NEW,,29.65,,,,"Silicone Hose Blue 45 degree 2,375 - 3'' (60 - 76mm)"
BR45G60-80,NEW,,30.43,,,,"Silicone Hose Blue 45 degree 2,375 - 3,125'' (60 - 80mm)"
BR45G60-83,NEW,,30.43,,,,"Silicone Hose Blue 45 degree 2,375 - 3,25'' (60-83mm)"
BR45G63-70,NEW,,29.19,,,,"Silicone Hose Blue 45 degree 2,5 - 2,75'' (63 - 70mm)"
BR45G63-76,NEW,,30.09,,,,"Silicone Hose Blue 45 degree 2,5 - 3'' (63 - 76mm)"
BR45G63-83,NEW,,30.96,,,,"Silicone Hose Blue 45 degree 2,5 - 3,25'' (63-83mm)"
BR45G70-76,NEW,,30.64,,,,"Silicone Hose Blue 45 degree 2,75 - 3'' (70 - 76mm)"
BR45G76-80,NEW,,30.64,,,,"Silicone Hose Blue 45 degree 3 - 3,125'' (76 - 80mm)"
BR60G13-16,NEW,,15.65,,,,"Silicone Hose Blue 60 degree 0,5 - 0,625'' (13-16mm)"
