sku,status,old_eur,new_eur,delta_eur,delta_pct,db_slug,title
RB135G48,NEW,,22.91,,,,"Silicone Hose Red 135 degree 1,875'' (48mm)"
RB135G51,NEW,,26.02,,,,"Silicone Hose Red 135 degree 2'' (51mm)"
RB135G57,NEW,,27.45,,,,"Silicone Hose Red 135 degree 2,25'' (57mm)"
RB135G60,NEW,,29.65,,,,"Silicone Hose Red 135 degree 2,375'' (60mm)"
RB180G25,NEW,,20.43,,,,"Silicone Hose Red 180 degree 1'' (25mm)"
RB180G32,NEW,,21.8,,,,"Silicone Hose Red 180 degree 1,25'' (32mm)"
RB180G35,NEW,,22.6,,,,"Silicone Hose Red 180 degree 1,375'' (35mm)"
RB180G38,NEW,,24.8,,,,"Silicone Hose Red 180 degree 1,5'' (38mm)"
RB180G41,NEW,,28.36,,,,"Silicone Hose Red 180 degree 1,625'' (41mm)"
RB180G45,NEW,,30.56,,,,"Silicone Hose Red 180 degree 1,75'' (45mm)"
RB25G51,NEW,,26.02,,,,"Silicone Hose Red 25 degree 2'' (51mm)"
RB25G57,NEW,,27.45,,,,"Silicone Hose Red 25 degree 2,25'' (57mm)"
RB25G60,NEW,,29.65,,,,"Silicone Hose Red 25 degree 2,375'' (60mm)"
RB45G25,NEW,,13.44,,,,"Silicone Hose Red 45 degree 1'' (25mm)"
RB45G32,NEW,,14,,,,"Silicone Hose Red 45 degree 1,25'' (32mm)"
RB45G35,NEW,,14.65,,,,"Silicone Hose Red 45 degree 1,375'' (35mm)"
RB45G38,NEW,,16.21,,,,"Silicone Hose Red 45 degree 1,5'' (38mm)"
RB45G41,NEW,,18.3,,,,"Silicone Hose Red 45 degree 1,625'' (41mm)"
RB45G45,NEW,,19.84,,,,"Silicone Hose Red 45 degree 1,75'' (45mm)"
RB45G51,NEW,,21.15,,,,"Silicone Hose Red 45 degree 2'' (51mm)"
RB45G54,NEW,,23.14,,,,"Silicone Hose Red 45 degree 2,125'' (54mm)"
RB45G57,NEW,,23.91,,,,"Silicone Hose Red 45 degree 2,25'' (57mm)"
RB45G60,NEW,,25.35,,,,"Silicone Hose Red 45 degree 2,375'' (60mm)"
RB45G63,NEW,,26.78,,,,"Silicone Hose Red 45 degree 2,5'' (63mm)"
RB45G70,NEW,,28.1,,,,"Silicone Hose Red 45 degree 2,75'' (70mm)"
RB45G76,NEW,,30.31,,,,"Silicone Hose Red 45 degree 3'' (76mm)"
RB90G13,NEW,,10.46,,,,"Silicone Hose Red 90 degree 0,5'' (13mm)"
RB90G16,NEW,,11.35,,,,"Silicone Hose Red 90 degree 0,625'' (16mm)"
RB90G19,NEW,,11.68,,,,"Silicone Hose Red 90 degree 0,75'' (19mm)"
RB90G22,NEW,,12.34,,,,"Silicone Hose Red 90 degree 0,875'' (22mm)"
RB90G25,NEW,,13.11,,,,"Silicone Hose Red 90 degree 1'' (25mm)"
RB90G32,NEW,,13.77,,,,"Silicone Hose Red 90 degree 1,25'' (32mm)"
RB90G35,NEW,,14.33,,,,"Silicone Hose Red 90 degree 1,375'' (35mm)"
RB90G38,NEW,,15.97,,,,"Silicone Hose Red 90 degree 1,5'' (38mm)"
RB90G41,NEW,,17.95,,,,"Silicone Hose Red 90 degree 1,625'' (41mm)"
RB90G45,NEW,,19.19,,,,"Silicone Hose Red 90 degree 1,75'' (45mm)"
RB90G51,NEW,,20.84,,,,"Silicone Hose Red 90 degree 2'' (51mm)"
RB90G57,NEW,,23.49,,,,"Silicone Hose Red 90 degree 2,25'' (57mm)"
RB90G60,NEW,,25.01,,,,"Silicone Hose Red 90 degree 2,375'' (60mm)"
RB90G63,NEW,,26.12,,,,"Silicone Hose Red 90 degree 2,5'' (63mm)"
RB90G70,NEW,,28.76,,,,"Silicone Hose Red 90 degree 2,75'' (70mm)"
RB90G76,NEW,,30.09,,,,"Silicone Hose Red 90 degree 3'' (76mm)"
RB90G9.5,NEW,,9.04,,,,"Silicone Hose Red 90 degree 0,375'' (9,5mm)"
RBR45G51-57,NEW,,24.14,,,,"Silicone Hose Red 45 degree 2 - 2,25'' (51 - 57mm)"
RBR45G51-60,NEW,,25.01,,,,"Silicone Hose Red 45 degree 2 - 2,375'' (51 - 60mm)"
RBR45G51-63,NEW,,25.58,,,,"Silicone Hose Red 45 degree 2 - 2,5'' (51 - 63mm)"
RBR45G51-70,NEW,,26.24,,,,"Silicone Hose Red 45 degree 2 - 2,75'' (51 - 70mm)"
RBR45G51-76,NEW,,27.66,,,,"Silicone Hose Red 45 degree 2 - 3'' (51 - 76mm)"
RBR45G57-76,NEW,,29.19,,,,"Silicone Hose Red 45 degree 2,25 - 3'' (57 - 76mm)"
RBR45G60-70,NEW,,28.32,,,,"Silicone Hose Red 45 degree 2,375 - 2,75'' (60 - 70mm)"
RBR45G60-76,NEW,,29.65,,,,"Silicone Hose Red 45 degree 2,375 - 3'' (60 - 76mm)"
RBR45G60-80,NEW,,30.43,,,,"Silicone Hose Red 45 degree 2,375 - 3,125'' (60 - 80mm)"
RBR45G63-70,NEW,,29.19,,,,"Silicone Hose Red 45 degree 2,5 - 2,75'' (63 - 70mm)"
RBR45G63-76,NEW,,30.09,,,,"Silicone Hose Red 45 degree 2,5 - 3'' (63 - 76mm)"
RBR45G70-76,NEW,,30.64,,,,"Silicone Hose Red 45 degree 2,75 - 3'' (70 - 76mm)"
RBR90G19-25,NEW,,14.33,,,,"Silicone Hose Red 90 degree 0,75 - 1'' (19 - 25mm)"
RBR90G25-32,NEW,,15.54,,,,"Silicone Hose Red 90 degree 1 - 1,25'' (25 - 32mm)"
RBR90G25-35,NEW,,15.97,,,,"Silicone Hose Red 90 degree 1 - 1,375'' (25 - 35mm)"
RBR90G25-38,NEW,,16.51,,,,"Silicone Hose Red 90 degree 1 - 1,5'' (25 - 38mm)"
RBR90G32-35,NEW,,16.21,,,,"Silicone Hose Red 90 degree 1,25 - 1,375'' (32 - 35mm)"
RBR90G32-38,NEW,,16.99,,,,"Silicone Hose Red 90 degree 1,25 - 1,5'' (32 - 38mm)"
RBR90G32-45,NEW,,18.61,,,,"Silicone Hose Red 90 degree 1,25 - 1,75'' (32 - 45mm)"
RBR90G35-38,NEW,,17.2,,,,"Silicone Hose Red 90 degree 1,375 - 1,5'' (35 - 38mm)"
RBR90G35-51,NEW,,20.16,,,,"Silicone Hose Red 90 degree 1,375 - 2'' (35 - 51mm)"
RBR90G38-45,NEW,,20.16,,,,"Silicone Hose Red 90 degree 1,5 - 1,75'' (38 - 45mm)"
RBR90G38-51,NEW,,20.61,,,,"Silicone Hose Red 90 degree 1,5 - 2'' (38 - 51mm)"
RBR90G41-51,NEW,,21.4,,,,"Silicone Hose Red 90 degree 1,625 - 2'' (41 - 51mm)"
RBR90G45-51,NEW,,22.26,,,,"Silicone Hose Red 90 degree 1,75 - 2'' (45 - 51mm)"
RBR90G51-57,NEW,,24.14,,,,"Silicone Hose Red 90 degree 2 - 2,25'' (51 - 57mm)"
RBR90G51-60,NEW,,25.01,,,,"Silicone Hose Red 90 degree 2 - 2,375'' (51 - 60mm)"
RBR90G51-63,NEW,,25.58,,,,"Silicone Hose Red 90 degree 2 - 2,5'' (51 - 63mm)"
RBR90G51-70,NEW,,26.24,,,,"Silicone Hose Red 90 degree 2 - 2,75'' (51 - 70mm)"
RBR90G51-76,NEW,,27.66,,,,"Silicone Hose Red 90 degree 2 - 3'' (51 - 76mm)"
RBR90G57-63,NEW,,27.1,,,,"Silicone Hose Red 90 degree 2,25 - 2,5'' (57 - 63mm)"
RBR90G57-70,NEW,,29.31,,,,"Silicone Hose Red 90 degree 2,25 - 2,75''"
RBR90G57-76,NEW,,29.19,,,,"Silicone Hose Red 90 degree 2,25 - 3'' (57 - 76mm)"
RBR90G60-63,NEW,,27.66,,,,"Silicone Hose Red 90 degree 2,375 - 2,5'' (60 - 63mm)"
RBR90G60-70,NEW,,28.32,,,,"Silicone Hose Red 90 degree 2,375 - 2,75'' (60 - 70mm)"
RBR90G60-76,NEW,,29.98,,,,"Silicone Hose Red 90 degree 2,375 - 3'' (60 - 76mm)"
RBR90G63-70,NEW,,29.19,,,,"Silicone Hose Red 90 degree 2,5 - 2,75'' (63 - 70mm)"
RBR90G63-76,NEW,,30.19,,,,"Silicone Hose Red 90 degree 2,5 - 3'' (63 - 76mm)"
RBR90G70-76,NEW,,30.96,,,,"Silicone Hose Red 90 degree 2,75 - 3'' (70 - 76mm)"
RC102,NEW,,17.52,,,,"Silicone Hose Red Coupler 4'' (102mm)"
RC108,NEW,,20.94,,,,"Silicone Hose Red Coupler 4,25'' (108mm)"
RC13,NEW,,5.4,,,,"Silicone Hose Red Coupler 0,5'' (13mm)"
RC16,NEW,,5.4,,,,"Silicone Hose Red Coupler 0,625'' (16mm)"
RC19,NEW,,6.29,,,,"Silicone Hose Red Coupler 0,75'' (19mm)"
RC22,NEW,,6.29,,,,"Silicone Hose Red Coupler 0,875'' (22mm)"
RC25,NEW,,6.29,,,,"Silicone Hose Red Coupler 1'' (25mm)"
RC32,NEW,,7.05,,,,"Silicone Hose Red Coupler 1,25'' (32mm)"
RC35,NEW,,7.61,,,,"Silicone Hose Red Coupler 1,375'' (35mm)"
RC38,NEW,,8.49,,,,"Silicone Hose Red Coupler 1,5'' (38mm)"
RC41,NEW,,9.7,,,,"Silicone Hose Red Coupler 1,625'' (41mm)"
RC45,NEW,,10.46,,,,"Silicone Hose Red Coupler 1,75'' (45mm)"
RC51,NEW,,11.24,,,,"Silicone Hose Red Coupler 2'' (51mm)"
RC54,NEW,,11.24,,,,"Silicone Hose Red Coupler 2,125'' (54mm)"
RC57,NEW,,11.24,,,,"Silicone Hose Red Coupler 2,25'' (57mm)"
RC6.5,NEW,,3.64,,,,"Silicone Hose Red Coupler 0,25'' (6,5mm)"
RC60,NEW,,11.79,,,,"Silicone Hose Red Coupler 2,375'' (60mm)"
RC63,NEW,,11.79,,,,"Silicone Hose Red Coupler 2,5'' (63mm)"
RC70,NEW,,11.79,,,,"Silicone Hose Red Coupler 2,75'' (70mm)"
RC76,NEW,,11.79,,,,"Silicone Hose Red Coupler 3'' (76mm)"
RC8,NEW,,4.19,,,,"Silicone Hose Red Coupler 0,3125'' (8mm)"
RC80,NEW,,13.88,,,,"Silicone Hose Red Coupler 3,125'' (80mm)"
RC83,NEW,,15.44,,,,"Silicone Hose Red Coupler 3,25'' (83mm)"
RC89,NEW,,16.1,,,,"Silicone Hose Red Coupler 3,5'' (89mm)"
RC9.5,NEW,,4.19,,,,"Silicone Hose Red Coupler 0,375'' (9,5mm)"
RC95,NEW,,16.64,,,,"Silicone Hose Red Coupler 3,75'' (95mm)"
Reklamlist-do88-EU,NEW,,2.81,,,,"License Plate Upgrade"
RH51,NEW,,15.2,,,,"Silicone Hose Red Hump 2'' (51mm)"
RH57,NEW,,15.97,,,,"Silicone Hose Red Hump 2,25'' (57mm)"
RH60,NEW,,16.51,,,,"Silicone Hose Red Hump 2,375'' (60mm)"
RH63,NEW,,16.51,,,,"Silicone Hose Red Hump 2,5'' (63mm)"
RH70,NEW,,17.2,,,,"Silicone Hose Red Hump 2,75'' (70mm)"
RH76,NEW,,17.95,,,,"Silicone Hose Red Hump 3'' (76mm)"
RH80,NEW,,19.19,,,,"Silicone Hose Red Hump 3,125'' (80mm)"
RH83,NEW,,20.16,,,,"Silicone Hose Red Hump 3,25'' (83mm)"
RH89,NEW,,20.84,,,,"Silicone Hose Red Hump 3,5'' (89mm)"
RL102,NEW,,17.52,,,,"Silicone Hose Straight length 4'' (102mm)"
RL108,NEW,,20.94,,,,"Silicone Hose Straight length 4,25'' (108mm)"
RL13,NEW,,5.4,,,,"Silicone Hose Straight length 0,5'' (13mm)"
RL16,NEW,,5.4,,,,"Silicone Hose Straight length 0,625'' (16mm)"
RL19,NEW,,6.29,,,,"Silicone Hose Straight length 0,75'' (19mm)"
RL22,NEW,,6.29,,,,"Silicone Hose Straight length 0,875'' (22mm)"
RL25,NEW,,6.29,,,,"Silicone Hose Straight length 1'' (25mm)"
RL32,NEW,,7.05,,,,"Silicone Hose Straight length 1,25'' (32mm)"
RL35,NEW,,7.61,,,,"Silicone Hose Straight length 1,375'' (35mm)"
RL38,NEW,,8.49,,,,"Silicone Hose Straight length 1,5'' (38mm)"
RL41,NEW,,9.7,,,,"Silicone Hose Straight length 1,625'' (41mm)"
RL45,NEW,,10.46,,,,"Silicone Hose Straight length 1,75'' (45mm)"
RL51,NEW,,10.46,,,,"Silicone Hose Straight length 2'' (51mm)"
RL54,NEW,,11.24,,,,"Silicone Hose Straight length 2,125'' (54mm)"
RL57,NEW,,11.24,,,,"Silicone Hose Straight length 2,25'' (57mm)"
RL6.5,NEW,,3.64,,,,"Silicone Hose Straight length 0,25'' (6,5mm)"
RL60,NEW,,11.79,,,,"Silicone Hose Straight length 2,375'' (60mm)"
RL63,NEW,,11.79,,,,"Silicone Hose Straight length 2,5'' (63mm)"
RL70,NEW,,11.79,,,,"Silicone Hose Straight length 2,75'' (70mm)"
RL76,NEW,,11.79,,,,"Silicone Hose Straight length 3'' (76mm)"
RL8,NEW,,4.19,,,,"Silicone Hose Straight length 0,3125'' (8mm)"
RL80,NEW,,13.88,,,,"Silicone Hose Straight length 3,125'' (80mm)"
RL83,NEW,,15.44,,,,"Silicone Hose Straight length 3,25'' (83mm)"
RL89,NEW,,16.1,,,,"Silicone Hose Straight length 3,5'' (89mm)"
RL9.5,NEW,,4.19,,,,"Silicone Hose Straight length 0,375'' (9,5mm)"
RL95,NEW,,16.64,,,,"Silicone Hose Straight length 3,75'' (95mm)"
RR16-22,NEW,,9.7,,,,"Silicone Hose Red 0,625 - 0,875'' (16-22mm)"
RR25-32,NEW,,10.46,,,,"Silicone Hose Red Reducer 1 - 1,25'' (25-32mm)"
RR25-35,NEW,,10.46,,,,"Silicone Hose Red Reducer 1 - 1,375'' (25-35mm)"
RR25-38,NEW,,10.46,,,,"Silicone Hose Red Reducer 1 - 1,5'' (25-38mm)"
RR28-32,NEW,,10.46,,,,"Silicone Hose Red Reducer 1,125 - 1,25'' (28-32mm)"
RR32-35,NEW,,10.46,,,,"Silicone Hose Red Reducer 1,25 - 1,375'' (32-35mm)"
RR32-38,NEW,,10.46,,,,"Silicone Hose Red Reducer 1,25 - 1,5'' (32-38mm)"
RR32-45,NEW,,13.88,,,,"Silicone Hose Red Reducer 1,25 - 1,75'' (32-45mm)"
RR38-45,NEW,,13.88,,,,"Silicone Hose Red Reducer 1,5 - 1,75'' (38-45mm)"
RR38-51,NEW,,17.52,,,,"Silicone Hose Red Reducer 1,5 - 2'' (38-51mm)"
RR41-51,NEW,,15.44,,,,"Silicone Hose Red Reducer 1,625 - 2'' (41-51mm)"
RR45-51,NEW,,18.08,,,,"Silicone Hose Red Reducer 1,75 - 2'' (45-51mm)"
RR51-57,NEW,,18.08,,,,"Silicone Hose Red Reducer 2 - 2,25'' (51-57mm)"
RR51-60,NEW,,18.08,,,,"Silicone Hose Red Reducer 2 - 2,375'' (51-60mm)"
RR51-63,NEW,,18.08,,,,"Silicone Hose Red Reducer 2 - 2,5'' (51-63mm)"
RR51-70,NEW,,18.74,,,,"Silicone Hose Red Reducer 2 - 2,75'' (51-70mm)"
RR51-76,NEW,,20.27,,,,"Silicone Hose Red Reducer 2 - 3'' (51-76mm)"
RR57-63,NEW,,18.74,,,,"Silicone Hose Red Reducer 2,25 - 2,5'' (57-63mm)"
RR57-70,NEW,,19.29,,,,"Silicone Hose Red Reducer 2,25 - 2,75'' (57-70mm)"
RR57-76,NEW,,20.27,,,,"Silicone Hose Red Reducer 2,25 - 3'' (57-76mm)"
RR60-63,NEW,,18.74,,,,"Silicone Hose Red Reducer 2,375 - 2,5'' (60-63mm)"
RR60-70,NEW,,20.94,,,,"Silicone Hose Red Reducer 2,375 - 2,75'' (60-70mm)"
RR60-76,NEW,,20.94,,,,"Silicone Hose Red Reducer 2,375 - 3'' (60-76mm)"
RR60-80,NEW,,22.91,,,,"Silicone Hose Red Reducer 2,375 - 3,125'' (60-80mm)"
RR63-70,NEW,,20.27,,,,"Silicone Hose Red Reducer 2,5 - 2,75'' (63-70mm)"
RR63-76,NEW,,22.91,,,,"Silicone Hose Red Reducer 2,5 - 3'' (63-76mm)"
RR63-80,NEW,,22.91,,,,"Silicone Hose Red Reducer 2,5 - 3,125'' (63-80mm)"
RR63-89,NEW,,25.12,,,,"Silicone Hose Red Reducer 2,5 - 3,5'' (63-89mm)"
RR70-102,NEW,,26.34,,,,"Silicone Hose Red Reducer 2,75 - 4'' (70-102mm)"
RR70-76,NEW,,20.94,,,,"Silicone Hose Red Reducer 2,75 - 3'' (70-76mm)"
RR70-80,NEW,,20.94,,,,"Silicone Hose Red Reducer 2,75 - 3,125'' (70-80mm)"
RR76-102,NEW,,27.21,,,,"Silicone Hose Red Reducer 3 - 4'' (76-102mm)"
RR76-80,NEW,,23.57,,,,"Silicone Hose Red Reducer 3 - 3,125'' (76-80mm)"
RR76-89,NEW,,25.12,,,,"Silicone Hose Red Reducer 3 - 3,5'' (76-89mm)"
RR80-102,NEW,,27.76,,,,"Silicone Hose Red Reducer 3,125 - 4'' (80-102mm)"
RT51,NEW,,22.83,,,,"Silicone Hose Red T 2'' + 1''  (51mm+25mm)"
RT51-32,NEW,,25.01,,,,"Silicone Hose Red T 2'' + 1,25'' (51+32mm)"
RT51-38,NEW,,25.01,,,,"Silicone Hose Red T 2'' + 1,5'' (51+38mm)"
RT51-51,NEW,,27.21,,,,"Silicone Hose Red T 2'' + 2'' (51+51mm)"
RT57,NEW,,25.01,,,,"Silicone Hose Red T 2,25'' + 1''  (57mm+25mm)"
RT60,NEW,,25.58,,,,"Silicone Hose Red T 2,375'' + 1''  (60mm+25mm)"
RT63,NEW,,26.24,,,,"Silicone Hose Red T 2,5'' + 1''  (63mm+25mm)"
RT63-32,NEW,,26.24,,,,"Silicone Hose Red T 2,5'' + 1,25'' (63+32mm)"
RT63-38,NEW,,26.24,,,,"Silicone Hose Red T 2,5'' + 1,5'' (63+38mm)"
RT63-51,NEW,,28.32,,,,"Silicone Hose Red T 2,5'' + 2'' (63+51mm)"
RT70,NEW,,27.66,,,,"Silicone Hose Red T 2,75'' + 1''  (70mm+25mm)"
RV2x2,NEW,,4.06,,,,"Vacuumhose Red 2mm"
RV3x2,NEW,,4.74,,,,"Vacuumhose Red 3mm"
RV4x2,NEW,,5.5,,,,"Vacuumhose Red 4mm"
RV5x2.5,NEW,,7.05,,,,"Vacuumhose Red 5mm"
SB135G11,NEW,,11.59,,,,"Silicone Hose Black 135 degree 0,43'' (11mm)"
SB135G13,NEW,,12.25,,,,"Silicone Hose Black 135 degree 0,5'' (13mm)"
SB135G16,NEW,,13.32,,,,"Silicone Hose Black 135 degree 0,625'' (16mm)"
SB135G19,NEW,,13.67,,,,"Silicone Hose Black 135 degree 0,75'' (19mm)"
SB135G22,NEW,,14.65,,,,"Silicone Hose Black 135 degree 0,875'' (22mm)"
SB135G25,NEW,,16.43,,,,"Silicone Hose Black 135 degree 1'' (25mm)"
SB135G28,NEW,,16.1,,,,"Silicone Hose Black 135 degree 1,125'' (28mm)"
SB135G30,NEW,,15.65,,,,"Silicone Hose Black 135 degree 1,18'' (30mm)"
SB135G32,NEW,,17.43,,,,"Silicone Hose Black 135 degree 1,25'' (32mm)"
SB135G35,NEW,,18.3,,,,"Silicone Hose Black 135 degree 1,375'' (35mm)"
SB135G38,NEW,,20.06,,,,"Silicone Hose Black 135 degree 1,5'' (38mm)"
SB135G41,NEW,,22.6,,,,"Silicone Hose Black 135 degree 1,625'' (41mm)"
SB135G45,NEW,,24.46,,,,"Silicone Hose Black 135 degree 1,75'' (45mm)"
SB135G48,NEW,,22.91,,,,"Silicone Hose Black 135 degree 1,875'' (48mm)"
SB135G51,NEW,,26.02,,,,"Silicone Hose Black 135 degree 2'' (51mm)"
SB135G54,NEW,,27.21,,,,"Silicone Hose Black 135 degree 2,126'' (54mm)"
SB135G57,NEW,,27.45,,,,"Silicone Hose Black 135 degree 2,25'' (57mm)"
SB135G6.5,NEW,,8.81,,,,"Silicone Hose Black 135 degree 0,25'' (6,5mm)"
SB135G60,NEW,,29.65,,,,"Silicone Hose Black 135 degree 2,375'' (60mm)"
SB135G8,NEW,,9.47,,,,"Silicone Hose Black 135 degree 0,3125'' (8mm)"
SB135G9.5,NEW,,10.9,,,,"Silicone Hose Black 135 degree 0,375'' (9,5mm)"
SB180G11,NEW,,14.07,,,,"Silicone Hose Black 180 degree 0,43'' (11mm)"
SB180G13,NEW,,14.89,,,,"Silicone Hose Black 180 degree 0,5'' (13mm)"
SB180G16,NEW,,16.6,,,,"Silicone Hose Black 180 degree 0,625'' (16mm)"
SB180G19,NEW,,17.76,,,,"Silicone Hose Black 180 degree 0.75'' (19mm)"
SB180G22,NEW,,18,,,,"Silicone Hose Black 180 degree 0,875'' (22mm)"
SB180G25,NEW,,20.43,,,,"Silicone Hose Black 180 degree 1'' (25mm)"
SB180G28,NEW,,18.8,,,,"Silicone Hose Black 180 degree 1,125'' (28mm)"
SB180G30,NEW,,19.49,,,,"Silicone Hose Black 180 degree 1,18'' (30mm)"
SB180G32,NEW,,21.8,,,,"Silicone Hose Black 180 degree 1,25'' (32mm)"
SB180G35,NEW,,22.6,,,,"Silicone Hose Black 180 degree 1,375'' (35mm)"
SB180G38,NEW,,24.8,,,,"Silicone Hose Black 180 degree 1,5'' (38mm)"
SB180G41,NEW,,28.36,,,,"Silicone Hose Black 180 degree 1,625'' (41mm)"
SB180G45,NEW,,30.56,,,,"Silicone Hose Black 180 degree 1,75'' (45mm)"
SB180G48,NEW,,27.35,,,,"Silicone Hose Black 180 degree 1,875'' (48mm)"
SB180G6.5,NEW,,10.5,,,,"Silicone Hose Black 180 degree 0,25'' (6,5mm)"
SB180G8,NEW,,11.65,,,,"Silicone Hose Black 180 degree 0,3125'' (8mm)"
SB180G9.5,NEW,,12.82,,,,"Silicone Hose Black 180 degree 0,375'' (9,5mm)"
SB25G11,NEW,,11.59,,,,"Silicone Hose Black 25 degree 0,43'' (11mm)"
SB25G13,NEW,,12.25,,,,"Silicone Hose Black 25 degree 0,5'' (13mm)"
SB25G16,NEW,,13.32,,,,"Silicone Hose Black 25 degree 0,625'' (16mm)"
SB25G19,NEW,,13.67,,,,"Silicone Hose Black 25 degree 0,75'' (19mm)"
SB25G22,NEW,,14.65,,,,"Silicone Hose Black 25 degree 0,875'' (22mm)"
SB25G25,NEW,,16.43,,,,"Silicone Hose Black 25 degree 1'' (25mm)"
SB25G28,NEW,,16.1,,,,"Silicone Hose Black 25 degree 1,125'' (28mm)"
SB25G30,NEW,,15.65,,,,"Silicone Hose Black 25 degree 1,18'' (30mm)"
SB25G32,NEW,,17.43,,,,"Silicone Hose Black 25 degree 1,25'' (32mm)"
SB25G35,NEW,,18.3,,,,"Silicone Hose Black 25 degree 1,375'' (35mm)"
SB25G38,NEW,,20.06,,,,"Silicone Hose Black 25 degree 1,5'' (38mm)"
SB25G41,NEW,,22.6,,,,"Silicone Hose Black 25 degree 1,625'' (41mm)"
SB25G45,NEW,,24.46,,,,"Silicone Hose Black 25 degree 1,75'' (45mm)"
SB25G48,NEW,,22.91,,,,"Silicone Hose Black 25 degree 1,875'' (48mm)"
SB25G51,NEW,,26.02,,,,"Silicone Hose Black 25 degree 2'' (51mm)"
SB25G54,NEW,,27.21,,,,"Silicone Hose Black 25 degree 2,126'' (54mm)"
SB25G57,NEW,,27.45,,,,"Silicone Hose Black 25 degree 2,25'' (57mm)"
SB25G6.5,NEW,,8.81,,,,"Silicone Hose Black 25 degree 0,25'' (6,5mm)"
SB25G60,NEW,,29.65,,,,"Silicone Hose Black 25 degree 2,375'' (60mm)"
SB25G8,NEW,,9.47,,,,"Silicone Hose Black 25 degree 0,3125'' (8mm)"
SB25G9.5,NEW,,10.9,,,,"Silicone Hose Black 25 degree 0,375'' (9,5mm)"
SB45G11,NEW,,10.02,,,,"Silicone Hose Black 45 degree 0,43'' (11mm)"
SB45G13,NEW,,10.59,,,,"Silicone Hose Black 45 degree 0,5'' (13mm)"
SB45G16,NEW,,11.46,,,,"Silicone Hose Black 45 degree 0,625'' (16mm)"
SB45G19,NEW,,12.01,,,,"Silicone Hose Black 45 degree 0,75'' (19mm)"
SB45G22,NEW,,12.56,,,,"Silicone Hose Black 45 degree 0,875'' (22mm)"
SB45G25,NEW,,13.44,,,,"Silicone Hose Black 45 degree 1'' (25mm)"
SB45G28,NEW,,13.44,,,,"Silicone Hose Black 45 degree 1,125'' (28mm)"
SB45G30,NEW,,13.44,,,,"Silicone Hose Black 45 degree 1,18'' (30mm)"
SB45G32,NEW,,14,,,,"Silicone Hose Black 45 degree 1,25'' (32mm)"
SB45G35,NEW,,14.65,,,,"Silicone Hose Black 45 degree 1,375'' (35mm)"
SB45G38,NEW,,16.21,,,,"Silicone Hose Black 45 degree 1,5'' (38mm)"
SB45G41,NEW,,18.3,,,,"Silicone Hose Black 45 degree 1,625'' (41mm)"
SB45G45,NEW,,19.84,,,,"Silicone Hose Black 45 degree 1,75'' (45mm)"
SB45G48,NEW,,20.61,,,,"Silicone Hose Black 45 degree 1,875'' (48mm)"
SB45G51,NEW,,21.15,,,,"Silicone Hose Black 45 degree 2'' (51mm)"
SB45G54,NEW,,23.14,,,,"Silicone Hose Black 45 degree 2,126'' (54mm)"
SB45G57,NEW,,23.91,,,,"Silicone Hose Black 45 degree 2,25'' (57mm)"
SB45G6.5,NEW,,7.61,,,,"Silicone Hose Black 45 degree 0,25'' (6.5mm)"
SB45G60,NEW,,25.35,,,,"Silicone Hose Black 45 degree 2,375'' (60mm)"
SB45G63,NEW,,26.78,,,,"Silicone Hose Black 45 degree 2,5'' (63mm)"
SB45G65,NEW,,28.1,,,,"Silicone Hose Black 45 degree 2,56'' (65mm)"
SB45G68,NEW,,28.1,,,,"Silicone Hose Black 45 degree 2,68'' (68mm)"
SB45G70,NEW,,28.1,,,,"Silicone Hose Black 45 degree 2,75'' (70mm)"
SB45G73,NEW,,29.75,,,,"Silicone Hose Black 45 degree 2,875'' (73mm)"
SB45G76,NEW,,30.31,,,,"Silicone Hose Black 45 degree 3'' (76mm)"
SB45G8,NEW,,8.49,,,,"Silicone Hose Black 45 degree 0,3125'' (8mm)"
SB45G9.5,NEW,,9.15,,,,"Silicone Hose Black 45 degree 0,375'' (9,5mm)"
SB60G11,NEW,,11.59,,,,"Silicone Hose Black 60 degree 0,43'' (11mm)"
SB60G13,NEW,,12.25,,,,"Silicone Hose Black 60 degree 0,5'' (13mm)"
SB60G16,NEW,,13.32,,,,"Silicone Hose Black 60 degree 0,625'' (16mm)"
SB60G19,NEW,,13.67,,,,"Silicone Hose Black 60 degree 0,75'' (19mm)"
SB60G22,NEW,,14.65,,,,"Silicone Hose Black 60 degree 0,875'' (22mm)"
SB60G25,NEW,,16.43,,,,"Silicone Hose Black 60 degree 1'' (25mm)"
SB60G28,NEW,,16.1,,,,"Silicone Hose Black 60 degree 1,125'' (28mm)"
SB60G30,NEW,,15.65,,,,"Silicone Hose Black 60 degree 1,18'' (30mm)"
SB60G32,NEW,,17.43,,,,"Silicone Hose Black 60 degree 1,25'' (32mm)"
SB60G35,NEW,,18.3,,,,"Silicone Hose Black 60 degree 1,375'' (35mm)"
SB60G38,NEW,,20.06,,,,"Silicone Hose Black 60 degree 1,5'' (38mm)"
SB60G41,NEW,,22.6,,,,"Silicone Hose Black 60 degree 1,625'' (41mm)"
SB60G45,NEW,,24.46,,,,"Silicone Hose Black 60 degree 1,75'' (45mm)"
SB60G48,NEW,,22.91,,,,"Silicone Hose Black 60 degree 1,875'' (48mm)"
SB60G51,NEW,,26.02,,,,"Silicone Hose Black 60 degree 2'' (51mm)"
